,id,date,dateYear,dateMonth,dateDay,rating,userName,content
327,328,20210323,2021,03,23,4,미니현이tv,모두다 배송이 되면 좋겠어요
328,329,20210111,2021,01,11,1,하애림,로그인이 잘 안됩니다
329,330,20210329,2021,03,29,5,Min Son Kim,딱 찾던 가구가 좋은가격에 있네요
330,331,20210114,2021,01,14,5,anne lee,가성비 굿. 내맘데로 데코할수 있어 좋아요.
331,332,20210718,2021,07,18,5,김형우,유용하고 좋은제품이 많아요
332,333,20210731,2021,07,31,5,박보라,사용하기 쉽고 좋아요
333,334,20210605,2021,06,05,4,제제의옥탑방,외국회사 앱 특유의 버벅거림은 있지만 쓸만해요
334,335,20210602,2021,06,02,5,Charlie Yoon,지난 번보다 편리해져서 좋습니다.
335,336,20201215,2020,12,15,1,Si Ci,물건을 찾을수 없다 목차 분류로 찾는게 없어짐 .. 왕불편
336,337,20210427,2021,04,27,1,박준우,로그인 잘 안된다
337,338,20210506,2021,05,06,1,JOHNKOOM,글구 가격 정렬두 낮은순 높은순 두가지 하믄 대지 1만~2만 이건 떠 뭐여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
338,339,20210826,2021,08,26,5,서현지,너무좋은이케아제품
339,340,20211005,2021,10,05,5,SUNY LEE,신제품을따로모은 카테고리도있으면좋겠어요
340,341,20210424,2021,04,24,4,조오타,사 용하기 편리하네요
341,342,20201218,2020,12,18,1,윤해라,불편이나 오류가 있다는 글에는 답글도 안다는군?! 너무 속보이지 않아요?
342,343,20220520,2022,05,20,5,은구은구,사용하기 편해요
343,344,20210328,2021,03,28,3,Justin Noh,지역선택중 인도네시아는 왜 없는건가요?
344,345,20220209,2022,02,09,5,늘봄,간편하게 구매할수있어 시간절약됩니다.
345,346,20210125,2021,01,25,1,혜니,상품 누르기만 하면 앱이 꺼져요^^
346,347,20210212,2021,02,12,1,우주진,로그인 오류 언제 고치냐...
347,348,20210502,2021,05,02,5,tesk kim,네이버 검색해봐도 여기 공식몰에서 사는게 더 싸고 앱 이용도 편하네용
348,349,20210729,2021,07,29,1,Darcy KIM,내 글 왜 지우나? 별로 라고썼는데...쯪..별로라고...내 글 삭제하지말라고...알았나?
349,350,20220407,2022,04,07,5,노성주,점점 사용하기 편해 지네요~
350,351,20220705,2022,07,05,1,CROMA,ㅋㅋㅋㅋㅋ 요즘에도 어플이 이따위로 ?
351,352,20220115,2022,01,15,1,Seungjae Park,"앱이 주소, 선호 매장 수정등 되는게 없음;;;; 이런게 북유럽 감성인가..."
352,353,20210321,2021,03,21,4,김은희,재고없음과 실재고가 안맞는듯
353,354,20210523,2021,05,23,1,안계훈,물건 위치는 왜 안알려주는거야. 좋다고 쓴 후기에만 댓글 달고있는거 챙피하지도 않나?
354,355,20220125,2022,01,25,1,쉿 울지마 나의 작은 반도체,배송불가에 대한 안내가 없어 불편함
355,356,20220407,2022,04,07,1,wingmanforce,돈도 많을텐데 앱에 투자 좀 해라. 이런 원시적인 앱은 첨이다.
356,357,20210627,2021,06,27,5,형금주,처음주문이고 아직 상품받지도않아서
357,358,20220802,2022,08,02,1,TREE50 LEE,에러나요 매장선택안되고 회원id조회가 안됨
358,359,20211028,2021,10,28,3,김지민,여러모로 국내 인터넷 쇼핑몰이 쉬운카테고리접ㄱㄴ
359,360,20210411,2021,04,11,5,김성훈,매장내 품절된 상품 주문용으로 .....
360,361,20201227,2020,12,27,1,jiyoung lee,최악의 앱 기존 회원인데 로그인도 안되고 와 이건 머죠?
361,362,20220222,2022,02,22,3,김태유,제품설명이 좀 떨어지고 주문시 유의사항에 대해서 설명이 부족함
362,363,20210410,2021,04,10,5,최혁진,사용하기 편하고 좋아여!!
363,364,20201219,2020,12,19,1,taeyoung lee,뭔 비밀번호 설정이 이리 까다롭노? 은행이여? 누가보면 뱅킹하는줄 알긋네!! 아무라 외국 브랜드지만 한국에서 팔아먹을라면 한국식으로 하슈.
364,365,20210828,2021,08,28,4,Jongkil Bae,온라인재고파악이 지점별로만 되어서 불편함
365,366,20220212,2022,02,12,4,허신,직접 매장에 가지않고 이케아를 이용할 수 있어서 굿~!
366,367,20210414,2021,04,14,5,최라니,예전 앱보다 훨씬 사용하기가 편리해요
367,368,20220620,2022,06,20,1,이리듐,로그인 안됨
368,369,20210414,2021,04,14,1,이성범,카테고리가 다 사라져서 둘러보면서 찾기가 힘듬 구관이명관이라는 말이 딱 어울리는 어플
369,370,20220115,2022,01,15,1,JG Yoo,이케아 제품 구매서비스 최악입니다 완전 비추천입니다 그냥 우리나라 제품 사는게 정신건강에 좋습니다
370,371,20210718,2021,07,18,1,또리(천또리),최악의 앱 혼자멈추고 꺼지고 실행안됨
371,372,20210524,2021,05,24,1,배시원,국가설정에 왜 대한민국이 없는건가? 왜? 대한민국에서 장사 안해?
372,373,20220403,2022,04,03,3,최경훈,다운이 불가능합니다.. 이유는 모르겠어요
373,374,20210825,2021,08,25,2,밍키show,로그인방법이 어려워요
374,375,20210217,2021,02,17,5,그리니치인 뉴욕,편리하고 좋아요!
375,376,20210811,2021,08,11,1,K종이,주문상품내역을 보려면 주문번호를 입력하라는데 누가 주문번호를 적허두나요? 그냥 주문내역을 들어가서 확인하죠
376,377,20220224,2022,02,24,3,이혜경,다른앱에비해서 다소 시간이 오래걸림
377,378,20211104,2021,11,04,1,une hee lee,로그인도 안돼는 어플은 처음봄
378,379,20210610,2021,06,10,3,준혁TV,저렴한가격 좋아요~~
379,380,20210619,2021,06,19,5,Jihyun Yu,구매하고싶은물건이없을때다른매장체크해서구매하기쉽네요
380,381,20210421,2021,04,21,5,박세연,시스템 이 잘되어 있네요
381,382,20210110,2021,01,10,1,정국이네이모할머니,로그인 창도 안뜸ㅋㅋㅋㅋ 장난하나..... 짜증나네
382,383,20210318,2021,03,18,5,이미경,사용하고자하는것을 찾아볼수 있어서 좋아요
383,384,20201224,2020,12,24,1,yeunhee jung,불매운동! 한국노동자들 처우 개선해라!
384,385,20220119,2022,01,19,5,눙눙이,가성비가 높아 좋아요.
385,386,20211207,2021,12,07,5,seonmi kim,자세하고 친절한 설명
386,387,20210221,2021,02,21,5,권순홍,가기전 찾아보고 가서 픽업하고 굿
387,388,20220531,2022,05,31,5,최쪼쪼,베리 나이스 입니다
388,389,20220301,2022,03,01,5,남nhj0518,제품에 관한 정보전달이 잘되어 있습니다
389,390,20210408,2021,04,08,5,헤라님,좋아요좋아요~~역시 이케아~
390,391,20210824,2021,08,24,2,Sk son,물건찾는게 좀 한눈에 안들어옴
391,392,20210308,2021,03,08,5,Jung June,매장안가도되서 편해요
392,393,20220405,2022,04,05,5,kikizzang0815,맘에 들고 편리해요
393,394,20220410,2022,04,10,4,Eun hee Cho,재고확인이 편해요
394,395,20211229,2021,12,29,4,O-oji,ikea place 는 사라졌나요? AR로 가구배치를 해봤던기억이나는데
395,396,20220401,2022,04,01,5,오동훈,그냥서귀포에이케아가없더서구매할수있어참다행이에요^^
396,397,20210221,2021,02,21,4,임지연 (블루민트),설명이 잘 되어있어요ㅎ구경할거많아요
397,398,20211218,2021,12,18,5,Yohei P,앱이 상당히 직관적이네요. 맘에 쏙❤
398,399,20220217,2022,02,17,1,박보리,아니대체 로그인이 왜 안되는건가요??
399,400,20210320,2021,03,20,2,이쩡,여기는 나쁜 리뷰에는 쌩까고 조은리뷰쓴사람에게만 감사하데 기회주의ㅋ 이케아 손쉽게 쇼핑이잘안된다 하다보면짜증남
400,401,20201214,2020,12,14,5,SungOh Yoon,굿굿 이젠 앱으로 구매도 가능하군요
401,402,20210130,2021,01,30,4,오승훈,온라인에서 삼성페이 결제도 되게 해주세요
402,403,20211126,2021,11,26,5,Hayden KIM,다양한 정보들이 있어요!
